# replay_kind=same_mjcf_closed_loop_diagnostic
# execution_authority=0
# b1_claim=0
# contact_evolution_verified=0
# quaternion_representation=normalized_as_Go2RigidBody_SetState
# cold_start=1
# original_warmstart_replayed=0
# torque_mode=direct_torque_only_kp0_kd0
# qp_solver=two_level_primal_active_set_body_stance_then_swing_momentum
# inflight_continuation=measured_p_v_no_additional_bump
# contact_merge_mode=0_scheduled_only
# map_source=proposal_only_scene_geometry_not_used_to_fill_map
# gt_contact_scope=external_contacts_only_robot_self_contacts_omitted
# gt_moment_origin=controller_com_world_subtree_com
# gt_wrench_note=lever_arm_moment_and_local_contact_couple_are_separate
# gt_force_application_scope=point_force_does_not_model_rolling_or_torsional_couples
# scene_path=/home/che/dev/go2-workspace/feat-stage-c-joint-planner/unitree_robots/go2/phase2_flat.xml
# controller_model_path=/home/che/dev/go2-workspace/feat-stage-c-joint-planner/example/cpp/../../unitree_robots/go2/go2.xml
# source_time_s=20.100000000000001
# duration_s=0.20000000000000001
# timestep_s=0.002
# swing_clearance_m=0.029999999999999999
# foot_feedback_limit_mps2=25
# model_sample_verified_is_independent_certificate_and_motor_envelope
step,terminal,status,plant_time_s,source_time_s,reference_time_s,nominal_contact_mask,recorded_source_measured_mask,model_sensor_contact_mask,mujoco_geom_contact_mask,wbc_contact_mask,ncon,nonfoot_contact_count,nonfoot_contact_force_n,actual_state_finite,reference_state_valid,foot_reference_valid,solve_us,qp_iterations,solver_returned,solver_converged,independent_certificate_valid,motor_envelope_valid,foot_feedback_clipped_count,orientation_feedback_clipped,cold_start,original_warmstart_replayed,base_px,base_py,base_pz,base_qw,base_qx,base_qy,base_qz,com_x,com_y,com_z,ref_com_x,ref_com_y,ref_com_z,com_vx,com_vy,com_vz,ref_com_vx,ref_com_vy,ref_com_vz,momentum_x,momentum_y,momentum_z,ref_momentum_x,ref_momentum_y,ref_momentum_z,roll_rad,pitch_rad,yaw_rad,pitch_error_rad,pitch_rate_radps,desired_ori_acc_x,desired_ori_acc_y,desired_ori_acc_z,desired_orientation_acc_norm_radps2,com_error_m,com_velocity_error_mps,momentum_error_nms,eq_residual,rne_residual,certificate_force_residual_n,certificate_moment_residual_nm,certificate_joint_residual_nm,max_tau_violation_nm,max_tau_nm,max_motor_saturation_nm,gt_force_norm_n,gt_force_moment_about_com_norm_nm,gt_contact_couple_norm_nm,gt_wrench_moment_norm_nm,reference_force_norm_n,wbc_force_norm_n,foot0_x,foot0_y,foot0_z,ref_foot0_x,ref_foot0_y,ref_foot0_z,foot_error0_x,foot_error0_y,foot_error0_z,foot_v0_x,foot_v0_y,foot_v0_z,ref_foot_v0_x,ref_foot_v0_y,ref_foot_v0_z,gt_force0_x,gt_force0_y,gt_force0_z,gt_local_force0_x,gt_local_force0_y,gt_local_force0_z,gt_couple0_x,gt_couple0_y,gt_couple0_z,gt_local_couple0_x,gt_local_couple0_y,gt_local_couple0_z,foot1_x,foot1_y,foot1_z,ref_foot1_x,ref_foot1_y,ref_foot1_z,foot_error1_x,foot_error1_y,foot_error1_z,foot_v1_x,foot_v1_y,foot_v1_z,ref_foot_v1_x,ref_foot_v1_y,ref_foot_v1_z,gt_force1_x,gt_force1_y,gt_force1_z,gt_local_force1_x,gt_local_force1_y,gt_local_force1_z,gt_couple1_x,gt_couple1_y,gt_couple1_z,gt_local_couple1_x,gt_local_couple1_y,gt_local_couple1_z,foot2_x,foot2_y,foot2_z,ref_foot2_x,ref_foot2_y,ref_foot2_z,foot_error2_x,foot_error2_y,foot_error2_z,foot_v2_x,foot_v2_y,foot_v2_z,ref_foot_v2_x,ref_foot_v2_y,ref_foot_v2_z,gt_force2_x,gt_force2_y,gt_force2_z,gt_local_force2_x,gt_local_force2_y,gt_local_force2_z,gt_couple2_x,gt_couple2_y,gt_couple2_z,gt_local_couple2_x,gt_local_couple2_y,gt_local_couple2_z,foot3_x,foot3_y,foot3_z,ref_foot3_x,ref_foot3_y,ref_foot3_z,foot_error3_x,foot_error3_y,foot_error3_z,foot_v3_x,foot_v3_y,foot_v3_z,ref_foot_v3_x,ref_foot_v3_y,ref_foot_v3_z,gt_force3_x,gt_force3_y,gt_force3_z,gt_local_force3_x,gt_local_force3_y,gt_local_force3_z,gt_couple3_x,gt_couple3_y,gt_couple3_z,gt_local_couple3_x,gt_local_couple3_y,gt_local_couple3_z,q0,dq0,wbc_tau0,requested_tau0,applied_tau0,q1,dq1,wbc_tau1,requested_tau1,applied_tau1,q2,dq2,wbc_tau2,requested_tau2,applied_tau2,q3,dq3,wbc_tau3,requested_tau3,applied_tau3,q4,dq4,wbc_tau4,requested_tau4,applied_tau4,q5,dq5,wbc_tau5,requested_tau5,applied_tau5,q6,dq6,wbc_tau6,requested_tau6,applied_tau6,q7,dq7,wbc_tau7,requested_tau7,applied_tau7,q8,dq8,wbc_tau8,requested_tau8,applied_tau8,q9,dq9,wbc_tau9,requested_tau9,applied_tau9,q10,dq10,wbc_tau10,requested_tau10,applied_tau10,q11,dq11,wbc_tau11,requested_tau11,applied_tau11
0,0,applied,0,20.100000000000001,20.100000000000001,9,9,9,9,9,2,0,0,1,1,1,135.91900000000001,6,1,1,1,1,0,0,1,0,1.7107870923943451,-0.0040821906145733361,0.36669119939835998,0.99992574823008773,0.0061588386104312644,-0.010374576015384522,-0.0017131567268914515,1.7090943496480882,-0.0038835109935349424,0.34023704176817482,1.7090943496480882,-0.0038835109935349424,0.34023704176817482,0.70888446812593253,-0.078523050388811494,-0.064551515693341846,0.70888446812593253,-0.078523050388811494,-0.064551515693341846,0.03208712012149352,-0.34461319872671575,0.057010659741153269,0.03208712012149352,-0.34461319872671575,0.057010659741153269,0.012355277561485925,-0.020727993522116385,-0.0035546208001938956,nan,-0.69055485725402832,-0.99560056375146222,2.0580350394889328,-0.16345571637712358,2.29203980714184,0,0,0,5.2164587916461472e-13,5.4949252360671731e-13,5.3290705182007514e-13,7.460698725481052e-14,0,0,28.668335340315025,0,51.48916114893639,6.4658084516863825,0.53379034118195945,5.9642936601350973,234.76093414096226,195.84184513390903,1.8770969031797879,-0.13216920593512024,0.02020853198876929,1.8770969031797879,-0.13216920593512024,0.02020853198876929,0,0,0,0.014563824237340539,0.0052065585477835434,0.0089030886001212894,0,0,0,-3.4131221418129658,2.1323447262297437,20.394264799827035,20.394264799827035,2.1323447262297437,3.4131221418129658,-0.018655737569492039,-0.18987174491242353,-0.10320108990352869,-0.10320108990352869,-0.18987174491242353,0.018655737569492039,1.8844831950284844,0.14111610133574551,0.049991032590047835,1.8844831950284844,0.14111610133574551,0.049991032590047835,0,0,0,1.8848366497942051,-0.054280644941229222,-0.098783003881537629,1.8848366497942051,-0.054280644941229222,-0.098783003881537629,0,0,0,0,0,0,0,0,0,0,0,0,1.4962243512797269,-0.14219038212192228,0.038809188536046202,1.4962243512797269,-0.14219038212192228,0.038809188536046202,0,0,0,1.8838995907533622,-0.11934630870797192,-0.42387288907841042,1.8838995907533622,-0.11934630870797192,-0.42387288907841042,0,0,0,0,0,0,0,0,0,0,0,0,1.477164101885617,0.12627956815212241,0.015327782231733172,1.477164101885617,0.12627956815212241,0.015327782231733172,0,0,0,-0.017532992009645337,-0.068926013565256364,0.012284333111343915,0,0,0,-4.0119282154041613,-1.1700594442369372,30.547627097215724,30.547627097215724,-1.1700594442369372,4.0119282154041613,-0.096475671312960531,-0.27798447288073508,-0.12655409828636763,-0.12655409828636763,-0.27798447288073508,0.096475671312960531,0.029375527054071426,-0.056691493839025497,-7.2009976862529719,6.8698438318434611,6.8698438318434611,0.71546751260757446,2.2673614025115967,-28.668335340315025,-20.862878812860465,-20.862878812860465,-1.2450106143951416,0.76844847202301025,9.2501124990737118,11.800219888977372,11.800219888977372,-0.00047412683488801122,-0.21233497560024261,6.8698438318434611,-7.2009976862529719,-7.2009976862529719,0.79314035177230835,-3.5212407112121582,-20.862878812860465,-28.668335340315025,-28.668335340315025,-1.4293931722640991,0.83202755451202393,11.800219888977372,9.2501124990737118,9.2501124990737118,-0.0026562786661088467,-0.29418793320655823,-3.4351230653349671,-0.10170304924061613,-0.10170304924061613,0.7950514554977417,-3.5408635139465332,9.0511805321261836,-9.1811912196563785,-9.1811912196563785,-1.4294934272766113,1.0874334573745728,12.354797909422832,-7.2145307530431459,-7.2145307530431459,-0.048442739993333817,-0.17611321806907654,-0.10170304924061613,-3.4351230653349671,-3.4351230653349671,0.756916344165802,3.1547539234161377,-9.1811912196563785,9.0511805321261836,9.0511805321261836,-1.2462159395217896,-0.82215946912765503,-7.2145307530431459,12.354797909422832,12.354797909422832
1,0,applied,0.002,20.102,20.102,9,9,15,9,9,2,0,0,1,1,1,89.489999999999995,6,1,1,1,1,0,0,0,0,1.7121293054646218,-0.0042398391195035776,0.36662460548526116,0.99991699797773992,0.0064350329017152591,-0.011045055070430269,-0.0016106722911079067,1.7105072661377165,-0.0040363753576180177,0.34013049654656763,1.7105103831338861,-0.0040382495824654316,0.340119060024556,0.70669243161522022,-0.076436539658004593,-0.052929995331957524,0.7071490176721299,-0.076215538541677424,-0.05343022792545736,0.017036086514984155,-0.36267896223135215,0.039920352065608691,0.043059715112112283,-0.3227645110102475,0.052884360446961452,0.012908079203364472,-0.022069338614598321,-0.0033640533406333532,nan,-0.66941576158557947,-1.0934802878470677,2.0266488217975218,-0.15711326649909807,2.3081787550606658,1.2000934114584954e-05,0.0007124219033562601,0.049380747006854728,6.0650187446655167e-13,5.7836989348818868e-13,5.6843418860808015e-13,8.5265128291212022e-14,1.7763568394002505e-15,0,25.924401080795825,0,235.51393167774717,13.389271212192462,2.1684112073771948,15.038996309137946,234.76093414096226,196.08970818419985,1.8771462351191837,-0.13216397705724869,0.020203943181098416,1.8770969031797879,-0.13216920593512024,0.02020853198876929,-4.9331939395713675e-05,-5.2288778715492423e-06,4.5888076708744396e-06,0.024228970688983609,0.0023576176608229339,-0.00092946682331629393,0,0,0,-45.965745821986523,13.956955664289518,170.04368234585357,170.04368234585357,13.956955664289518,45.965745821986523,-0.074396125645095346,-1.5677081091927694,-0.52027739283428354,-0.52027739283428354,-1.5677081091927694,0.074396125645095346,1.8888585172451535,0.1409205256780709,0.049233639773093946,1.8886945736633252,0.14097829515998531,0.049448427866206686,-0.00016394358182836299,5.7769481914410337e-05,0.00021478809311274022,2.1917982305366976,-0.097747425325412488,-0.37076903482582063,2.3130039360814898,-0.082743135705002011,-0.43546608389869673,0,0,0,0,0,0,0,0,0,0,0,0,1.5004558980434761,-0.14235977635332253,0.038153078664184908,1.5004423018981183,-0.14237890228396716,0.037850066946168902,-1.3596145357785971e-05,-1.9125930644625644e-05,-0.00030301171801600663,2.1167839719158885,-0.084430235164029782,-0.32171455554264577,2.3203138653052475,-0.070172783603154737,-0.53191812870340116,0,0,0,0,0,0,0,0,0,0,0,0,1.4771435467111602,0.12616855702710772,0.01541187342944586,1.477164101885617,0.12627956815212241,0.015327782231733172,2.0555174456760028e-05,0.00011101112501468724,-8.4091197712687915e-05,-0.0096166487744049345,-0.055578560951950115,0.043411040483768149,0,0,0,28.582523367657259,2.1489850414147718,64.274977315297178,64.274977315297178,2.1489850414147718,-28.582523367657259,-0.083237756924275,-0.52701986529189759,-0.017564067315911112,-0.017564067315911112,-0.52701986529189759,0.083237756924275,0.029176425963849756,-0.099550545110835414,-7.2751763006934436,5.6185611197719396,5.6185611197719396,0.71956176043793063,2.0471239151780836,-25.924401080795825,-21.055924467359144,-21.055924467359144,-1.2430105958251787,1.0000092849814799,8.8752908988830406,11.619891669932612,11.619891669932612,-0.0012510004164522411,-0.38843679078211502,5.6185611197719396,-7.2751763006934436,-7.2751763006934436,0.78204246889368767,-5.5489414393103598,-21.055924467359144,-25.924401080795825,-25.924401080795825,-1.42379884197673,2.7971651436845213,11.619891669932612,8.8752908988830406,8.8752908988830406,-0.0030997091501905618,-0.22171524204085746,-2.2526581860169417,-0.88154386398246021,-0.88154386398246021,0.78707567761300179,-3.9878889423699442,8.9783116281092212,-9.8980690679184029,-9.8980690679184029,-1.4286055639670334,0.44393165478899121,12.295652518292451,-5.1442878332944391,-5.1442878332944391,-0.048792627101131733,-0.17494355389895702,-0.88154386398246021,-2.2526581860169417,-2.2526581860169417,0.76306298946760842,3.0733226509032128,-9.8980690679184029,8.9783116281092212,8.9783116281092212,-1.247868881920613,-0.82647119941173308,-5.1442878332944391,12.295652518292451,12.295652518292451
2,0,applied,0.0040000000000000001,20.104000000000003,20.104000000000003,9,9,15,9,9,2,0,0,1,1,1,116.932,6,1,1,1,1,0,0,0,0,1.7134419584038421,-0.0043920330638874891,0.3666016678990407,0.99990781941388618,0.0067280945115786852,-0.011696076208932347,-0.0015123559518812797,1.7119156421860837,-0.0041849943016312495,0.34004653189872336,1.7119229457187768,-0.0041883731477016517,0.34002332085647297,0.70453558248899506,-0.07432466969834696,-0.041500631137144695,0.70541356721832726,-0.073908026694543355,-0.042308940157572875,0.0013415464798086439,-0.38175799259189236,0.025321133018494653,0.054099816606789503,-0.30025750912295068,0.048712457547422802,0.013494420750410021,-0.023371773275278299,-0.00318269228507775,nan,-0.64996384135412022,-1.15558101351113,1.9988579757897533,-0.15184422402988168,2.3138403908949634,2.4566454219437959e-05,0.0012640459050464101,0.099864497874271374,1.4605782723411918e-13,1.4220011105315703e-13,2.8421709430404007e-14,1.1546319456101628e-13,0,0,23.150072017792215,0,234.01174692058214,13.083089013319205,2.1404729924484003,14.740524988429845,234.76093414096226,196.45465864239799,1.8772111378433123,-0.13216347200341144,0.020183589130049723,1.8770969031797879,-0.13216920593512024,0.02020853198876929,-0.00011423466352433742,-5.7339317088012098e-06,2.4942858719567695e-05,0.031941691900173014,1.8258437066805654e-05,-0.008859886948189219,0,0,0,-46.230880803343041,17.52291063480855,170.89086135320903,170.89086135320903,17.52291063480855,46.230880803343041,-0.060874966645878825,-1.5709589856526125,-0.51699739104191533,-0.51699739104191533,-1.5709589856526125,0.060874966645878825,1.8937758745193154,0.14061099541263203,0.047981548425265697,1.8936810585769503,0.14078825837338135,0.048282590798696713,-9.4815942365045203e-05,0.00017726296074932479,0.00030104237343101664,2.4664881337583351,-0.15508501119716958,-0.61406279472306746,2.659942928578507,-0.10651125578499362,-0.7220153475503579,0,0,0,0,0,0,0,0,0,0,0,0,1.5051134486899489,-0.14248911425793592,0.037633294797306538,1.5054506580916167,-0.14247506897739981,0.036694838309614543,0.0003372094016678151,1.4045280536112426e-05,-0.00093845648769199513,2.3294408769647132,-0.064380983188409638,-0.25139089203085019,2.6743051658602259,-0.026992840095700292,-0.61997993575546229,0,0,0,0,0,0,0,0,0,0,0,0,1.4771353851580653,0.12607919862760136,0.015545567330961685,1.477164101885617,0.12627956815212241,0.015327782231733172,2.8716727551669763e-05,0.00020036952452104351,-0.00021778509922851241,-0.0034579681534115947,-0.044754542877076225,0.068133357682068907,0,0,0,28.779388730569572,-1.0954951386090694,61.890330200944966,61.890330200944966,-1.0954951386090694,-28.779388730569572,-0.072678598163258654,-0.49809880472082912,-0.014780698787623257,-0.014780698787623257,-0.49809880472082912,0.072678598163258654,0.02891434399790407,-0.13104098297284261,-7.3138703635922671,4.3920782638988829,4.3920782638988829,0.72324619917974897,1.8422193709091896,-23.150072017792215,-21.248217018146651,-21.248217018146651,-1.2405721945298358,1.219200647671467,8.4818727004955772,11.431854632008189,11.431854632008189,-0.0024403379464886877,-0.5946687650182233,4.3920782638988829,-7.3138703635922671,-7.3138703635922671,0.76731096038657109,-7.3657542535582765,-21.248217018146651,-23.150072017792215,-23.150072017792215,-1.4145550841478716,4.6218789144291836,11.431854632008189,8.4818727004955772,8.4818727004955772,-0.0034724665249967358,-0.18637868740308694,-1.0964206025444803,-1.7017034341525896,-1.7017034341525896,0.77800234894167197,-4.5366643356649181,8.9147935386940169,-10.578768591106613,-10.578768591106613,-1.4283780624694515,0.11375074879097202,12.237792862407915,-3.0690920205592445,-3.0690920205592445,-0.04913244722738145,-0.16991006312485982,-1.7017034341525896,-1.0964206025444803,-1.0964206025444803,0.76902616996712969,2.9815902497606506,-10.578768591106613,8.9147935386940169,8.9147935386940169,-1.2494624276172184,-0.79677284830272588,-3.0690920205592445,12.237792862407915,12.237792862407915
3,0,applied,0.0060000000000000001,20.106000000000002,20.106000000000002,9,9,15,9,9,2,0,0,1,1,1,82.396000000000001,6,1,1,1,1,0,0,0,0,1.7147262725505599,-0.0045372963015263522,0.36662068870447179,0.99989822895555291,0.0070349618801697662,-0.012330020320456185,-0.0014183235844404244,1.7133194869274317,-0.0043293474337390159,0.33998481384590301,1.7133320374027594,-0.0043338816892436053,0.33994982426392573,0.7023969080606226,-0.072212589739501648,-0.030218027366397338,0.70367811676452463,-0.071600514847409272,-0.031187652389688389,-0.015020015564040482,-0.40159159555449875,0.013283537115459496,0.065206047714475301,-0.27709322860715568,0.044494951042537312,0.014108218206483813,-0.024640068482112025,-0.003010759392829002,nan,-0.63290114683678844,-1.2090509394601232,1.9764939628057636,-0.14637883291966991,2.3215855189813626,3.7447893810952852e-05,0.0017193906194568978,0.15136121352926279,2.1614400699366563e-13,2.2855714634142464e-13,1.3500311979441904e-13,1.6520118606422329e-13,0,0,21.438174239551188,0,232.89576368372587,12.848825306271994,2.1104578074114695,14.487054987297993,234.76093414096226,196.93029875807076,1.8772884394792209,-0.13216685342127513,0.020150635369598241,1.8770969031797879,-0.13216920593512024,0.02020853198876929,-0.00019153629943291506,-2.3525138451163663e-06,5.789661917104949e-05,0.038080933167146835,-0.0019060612817759677,-0.015191902404814911,0,0,0,-46.465373375409605,20.9665595723663,171.714162818761,171.714162818761,20.9665595723663,46.465373375409605,-0.047294168685780909,-1.5736265074916458,-0.50597507509750161,-0.50597507509750161,-1.5736265074916458,0.047294168685780909,1.8991692009595131,0.14016099950577668,0.04629308018080458,1.8992801931817791,0.14055537971730117,0.046593789020248917,0.00011099222226595984,0.0003943802115244921,0.00030070883944433718,2.7083849929153248,-0.22593221555199838,-0.82771629202286845,2.9256536272852491,-0.12558500518120452,-0.95843079483652138,0,0,0,0,0,0,0,0,0,0,0,0,1.5101595564170054,-0.14262089627603267,0.037191462852462692,1.5110845739122278,-0.14249086936541489,0.035383469491529006,0.00092501749522244658,0.00013002691061778093,-0.0018079933609336865,2.5236800086588951,-0.065608048449528014,-0.21014387315620522,2.9458734924182899,0.010193521814392786,-0.68805831023459418,0,0,0,0,0,0,0,0,0,0,0,0,1.4771367985079307,0.12600767446018635,0.015718096408545407,1.477164101885617,0.12627956815212241,0.015327782231733172,2.7303377686305197e-05,0.00027189369193605928,-0.00039031417681223424,0.001282470647894246,-0.035835696699532807,0.087477908465723453,0,0,0,28.946297678798359,-4.3623713156876169,59.927413028277023,59.927413028277023,-4.3623713156876169,-28.946297678798359,-0.061889650305681158,-0.47052303255142724,-0.0074094868793463577,-0.0074094868793463577,-0.47052303255142724,0.061889650305681158,0.028593753255884598,-0.16029537100973631,-7.320483724684709,3.182999203980482,3.182999203980482,0.72655175229907132,1.6527765596611927,-20.360029230627266,-21.438174239551188,-21.438174239551188,-1.2377233005264083,1.4244470017137767,8.0293684070744007,11.236956569942944,11.236956569942944,-0.0041128203126618492,-0.83624118308658058,3.182999203980482,-7.320483724684709,-7.320483724684709,0.74937070914810622,-8.970125619232423,-21.438174239551188,-20.360029230627266,-20.360029230627266,-1.4019315097886378,6.3117871796168696,11.236956569942944,8.0293684070744007,8.0293684070744007,-0.003907634422087621,-0.21758394854544272,0.038770157205311184,-2.5459872889323552,-2.5459872889323552,0.76763597433173936,-5.1831873049663253,8.8595140215745634,-11.220010605632339,-11.220010605632339,-1.4282058591895372,0.08610163995720195,12.180359294551151,-1.0063211768461788,-1.0063211768461788,-0.049470949173163407,-0.16925097289097729,-2.5459872889323552,0.038770157205311184,0.038770157205311184,0.77479276209584191,2.883296064356105,-11.220010605632339,8.8595140215745634,8.8595140215745634,-1.2509431556060187,-0.74036399440015999,-1.0063211768461788,12.180359294551151,12.180359294551151
4,0,applied,0.0080000000000000002,20.108000000000001,20.108000000000001,9,9,15,9,9,2,0,0,1,1,1,74.561999999999998,4,1,1,1,1,0,0,0,0,1.7159834149483126,-0.0046741965956079235,0.36667973121539443,0.99988823131159599,0.0073539036001350625,-0.012949124493224643,-0.0013285937177581835,1.7147188027029181,-0.0044694238686604926,0.3399450760356289,1.7147376581858347,-0.0044747752070912897,0.33989857024691422,0.70026440960034264,-0.070105232036168585,-0.019054655150842908,0.701942666310722,-0.069293003000275202,-0.020066364621803903,-0.031968433654758113,-0.42192104734586588,0.0038290436856374434,0.076377031544119844,-0.25327270500519505,0.040231840932304919,0.014746043295236223,-0.025878702101775682,-0.0028483012323480598,nan,-0.61808087909087128,-1.2578131103683001,1.9592614313555892,-0.14084462364571965,2.3325171778621123,5.0467360174599384e-05,0.002121277361948175,0.20373062325237057,1.4893040820004188e-13,1.4711087680329159e-13,9.2370555648813024e-14,9.5923269327613525e-14,0,0,16.887997426732522,0,232.07566729602812,12.667071983565469,2.0790866760344726,14.267138039828181,234.76093414096226,183.19863794093501,1.8773756223813272,-0.13217345125162577,0.020107795202763151,1.8770969031797879,-0.13216920593512024,0.02020853198876929,-0.00027871920153921259,4.2453165055300612e-06,0.00010073678600613922,0.042972293791327942,-0.0034989333497374465,-0.020154892647447742,0,0,0,-46.661545411022729,24.333088002486097,172.46539669505401,172.46539669505401,24.333088002486097,46.661545411022729,-0.033230840559939002,-1.5747266380017824,-0.4933333154775062,-0.4933333154775062,-1.5747266380017824,0.033230840559939002,1.9049727251719342,0.13954464422480281,0.044228518776052106,1.905329520890231,0.14028904793311239,0.044482290163594285,0.00035679571829683177,0.00074440370830958225,0.00025377138754217876,2.9172867315015276,-0.30996878364170855,-1.0109994569839185,3.1101360322017242,-0.139964383893634,-1.144712425757187,0,0,0,0,0,0,0,0,0,0,0,0,1.5155651210323982,-0.14279556250933603,0.036779343733162384,1.5171792034119584,-0.14243829061120716,0.033955927357058123,0.0016140823795602888,0.00035727189812886917,-0.002823416376104261,2.7037544925189074,-0.087077824764188488,-0.19293155308369522,3.1350188449794358,0.041386302127122146,-0.73615325214079663,0,0,0,0,0,0,0,0,0,0,0,0,1.4771454754502782,0.12595110148628547,0.015920468321825365,1.477164101885617,0.12627956815212241,0.015327782231733172,1.8626435338786607e-05,0.00032846666583694062,-0.00059268609009219264,0.0048618482882701458,-0.02835491648056257,0.10233204423697945,0,0,0,29.092198256274955,-7.6163602121308571,58.339682112661706,58.339682112661706,-7.6163602121308571,-29.092198256274955,-0.051877781455270215,-0.44311793446299552,-0.00028719695809064662,-0.00028719695809064662,-0.44311793446299552,0.051877781455270215,0.028216087542665063,-0.18883285660976773,-5.2154323994613323,9.7184492848388864,9.7184492848388864,0.72950685596547482,1.4775518332017361,-14.969468468436924,-9.317880483834923,-9.317880483834923,-1.2344909677359697,1.6161663952193779,7.4990683939723901,16.887997426732522,16.887997426732522,-0.0063346558388777136,-1.1109177631079323,9.7184492848388864,-5.2154323994613323,-5.2154323994613323,0.72864753433310669,-10.361587407499735,-9.317880483834923,-14.969468468436924,-14.969468468436924,-1.386204101685601,7.8637040515183685,16.887997426732522,7.4990683939723901,7.4990683939723901,-0.0045334389565912349,-0.31290226725180681,-7.9727645312331363,-2.541455884853792,-2.541455884853792,0.75580602145118003,-5.9149764402796565,-3.4626627191776436,-8.02523245314927,-8.02523245314927,-1.4275644743509694,0.32069241928392506,6.156360448039722,-0.016403948955761027,-0.016403948955761027,-0.049816832510331775,-0.17294166858418317,-2.541455884853792,-7.9727645312331363,-7.9727645312331363,0.78035468225689886,2.7809600805284762,-8.02523245314927,-3.4626627191776436,-3.4626627191776436,-1.2522708842811319,-0.66386433755665197,-0.016403948955761027,6.156360448039722,6.156360448039722
5,0,applied,0.01,20.110000000000003,20.110000000000003,9,9,15,9,9,2,0,0,1,1,1,71.436000000000007,4,1,1,1,1,0,0,0,0,1.7172185292605486,-0.0048031195133447623,0.36677315297484675,0.99987783165718724,0.0076800855013741155,-0.013556994314614367,-0.0012433633283555484,1.7161133322641566,-0.0046050606829784319,0.33992666189435428,1.7161398080680024,-0.004611053701244705,0.33986955880543851,0.69797391985292634,-0.067913304192049884,-0.0082461254362202543,0.70020721585691936,-0.066985491153141133,-0.0089450768539194175,-0.045343479499892425,-0.43668328652382993,-0.0044621943967797402,0.087611391204673233,-0.22879697385939846,0.035923127216725748,0.015398267133882567,-0.027094892973334925,-0.0026956532956655395,nan,-0.60687645658553024,-1.2923650019285535,1.9507094290371843,-0.13505198810153418,2.3438672347713179,6.3226950115752114e-05,0.0025173361239460988,0.25004937680207845,2.621903268494718e-13,2.6117165448603248e-13,1.9806378759312793e-13,8.8817841970012523e-14,0,0,15.692805850750297,0,230.11507275528436,9.2274932739254059,2.2868245424278957,10.861125597533752,234.76093414096226,177.45571043408034,1.8774671549648634,-0.13218054072428184,0.020059343951412206,1.8770969031797879,-0.13216920593512024,0.02020853198876929,-0.00037025178507543721,1.1334789161598913e-05,0.00014918803735708419,0.045110693368489052,-0.0037327033873146929,-0.022963474344987425,0,0,0,-14.688139298985774,5.1246544774371934,165.05878399486795,165.05878399486795,5.1246544774371934,14.688139298985774,-0.039188843043878853,-1.6201208763999559,-0.4911201396239725,-0.4911201396239725,-1.6201208763999559,0.039188843043878853,1.9110436148794216,0.13879490631719618,0.041878472842879488,1.9116665851147259,0.13999865176218251,0.042048361861463837,0.00062297023530422102,0.0012037454449863316,0.00016988901858434879,3.0539481128556951,-0.37745795696462869,-1.1497232542192188,3.2133901433279322,-0.14964939192228302,-1.2808602403123552,0,0,0,0,0,0,0,0,0,0,0,0,1.5212030262237337,-0.14300536716364537,0.036391601117450323,1.5235697006428144,-0.14232931987797132,0.032452178771347776,0.0023666744190806721,0.00067604728567405292,-0.0039394223461025474,2.8203206492976984,-0.10468500525466219,-0.17904880726157205,3.2417412235436935,0.066585500842489195,-0.76426476147406985,0,0,0,0,0,0,0,0,0,0,0,0,1.477166363259083,0.12590315998410759,0.016140866629587441,1.477164101885617,0.12627956815212241,0.015327782231733172,-2.2613734660392737e-06,0.00037640816801481902,-0.000813084397854269,0.010913798965870677,-0.024029816331195813,0.11127910405821256,0,0,0,-3.720496785229682,12.139640853539447,63.668155680836939,63.668155680836939,12.139640853539447,3.720496785229682,-0.057280799536633273,-0.61388619607997486,0.012087263903951817,0.012087263903951817,-0.61388619607997486,0.057280799536633273,0.027800894730761496,-0.2075964059517835,-2.7526039423137627,8.6395644323377354,8.6395644323377354,0.73218328270740918,1.3382133709671586,-9.1240833783640056,-8.8108057728943123,-8.8108057728943123,-1.2309403438504094,1.7753119427801556,6.7972165154269462,15.692805850750297,15.692805850750297,-0.00897764858490613,-1.3214963730142082,8.6395644323377354,-2.7526039423137627,-2.7526039423137627,0.70586843581696057,-11.389549258073037,-8.8108057728943123,-9.1240833783640056,-9.1240833783640056,-1.3677725970709351,9.2157523073329219,15.692805850750297,6.7972165154269462,6.7972165154269462,-0.0053160588901999001,-0.3913099668043325,-8.6281912932753286,-2.3581864777392156,-2.3581864777392156,0.74289166756832781,-6.4571769414261064,-4.1979383596356898,-4.1528320004641284,-4.1528320004641284,-1.426364823172549,0.59982558921018259,6.9243058790797036,0.6991442136580106,0.6991442136580106,-0.050177784195987035,-0.1804758428276283,-2.3581864777392156,-8.6281912932753286,-8.6281912932753286,0.78570825161261182,2.6767846778565052,-4.1528320004641284,-4.1979383596356898,-4.1979383596356898,-1.2534257139067344,-0.57741481280121443,0.6991442136580106,6.9243058790797036,6.9243058790797036
